
# ========== optimize session started at 2026-02-15 08:44:36 ==========
[2026-02-15 08:44:43] [optimize] REMOVED /Users/rob/Library/Application Support/Dock/desktoppicture.db (52KB)
# ========== optimize session ended at 2026-02-15 08:44:58, 14 items, 0B ==========

# ========== clean session started at 2026-02-15 08:45:18 ==========
[2026-02-15 08:45:18] [clean] REMOVED /private/var/log/nix-daemon.log
[2026-02-15 08:45:19] [clean] REMOVED /private/var/folders/zx/sdl69vjd6fg6g5jhffrdfz240000gn/X/com.jetbrains.rider.code_sign_clone
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/xvid.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/zimg.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/zstd.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/bison.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/boost.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/cairo.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/cjson.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/cmake.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/dav1d.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gnupg.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gpgme.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/hwloc.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/imath.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libb2.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libuv.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/meson.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/ninja.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/pango.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/pcre2.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/rav1e.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/scons.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/speex.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/xmlto.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/brotli.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/c-ares.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/frei0r.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/giflib.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gnutls.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/jasper.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libaec.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libass.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libidn.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libmpc.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libogg.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libomp.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libpng.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libraw.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libssh.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libusb.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libvpx.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libx11.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libxau.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libxcb.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/llhttp.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/mpg123.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/nettle.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/pixman.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/snappy.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/sqlite.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/theora.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/uthash.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/uvwasi.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/xtrans.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/zeromq.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/ada-url.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/aribb24.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/cargo-c.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/certifi.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/cxxopts.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/docbook.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/doxygen.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/fribidi.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gettext.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gnu-sed.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gpgmepp.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/highway.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/itstool.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/jpeg-xl.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libavif.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libexif.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libgit2.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libheif.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libidn2.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libksba.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/librist.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/librsvg.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libsoxr.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libssh2.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libthai.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libtiff.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libtool.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libvmaf.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libxext.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libyaml.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/maturin.formula.lock
[2026-02-15 08:47:06] [clean] REMOVED /opt/homebrew/var/homebrew/locks/mozjpeg.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/ncurses.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/openexr.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/openjph.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/p11-kit.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/pkgconf.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/rpds-py.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/shaderc.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/svt-av1.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/texinfo.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/unbound.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/apr-util.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/asciidoc.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/autoconf.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/automake.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/docutils.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/freetype.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/harfbuzz.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/help2man.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/icu4c@78.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/jbig2dec.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libde265.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libdicom.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libevent.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libmatio.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libpaper.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libtasn1.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libxdmcp.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/open-mpi.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/openjpeg.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/pinentry.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/py3cairo.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/pydantic.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/readline.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/simdjson.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/utf8proc.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/coreutils.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/graphite2.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/leptonica.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libassuan.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libbluray.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libdatrie.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libgcrypt.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libngtcp2.formula.lock
[2026-02-15 08:47:07] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libsodium.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libvorbis.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/llama.cpp.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/mbedtls@3.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/mpdecimal.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/openslide.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/openssl@3.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/pycparser.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/rapidjson.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/tesseract.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/xcb-proto.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/xorgproto.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/fast_float.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/fontconfig.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gdk-pixbuf.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gnu-getopt.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/jpeg-turbo.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libarchive.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libdeflate.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libnghttp2.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libnghttp3.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libplacebo.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libsndfile.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libudfread.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libvidstab.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libxrender.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/pygobject3.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/rubberband.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/sphinx-doc.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/subversion.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/docbook-xsl.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/imagemagick.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libultrahdr.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libunibreak.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/little-cms2.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/python@3.12.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/python@3.13.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/python@3.14.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/util-macros.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/whisper-cpp.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/cryptography.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libgpg-error.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libunistring.formula.lock
[2026-02-15 08:47:08] [clean] REMOVED /opt/homebrew/var/homebrew/locks/opencore-amr.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/berkeley-db@5.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/cabal-install.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libimagequant.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libmicrohttpd.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/libsamplerate.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/vulkan-loader.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/hdrhistogram_c.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/python-certifi.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/vulkan-headers.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/ca-certificates.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/shared-mime-info.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/source-highlight.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/python-setuptools.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gobject-introspection.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /usr/local/var/homebrew/locks/update
[2026-02-15 08:47:09] [clean] REMOVED /usr/local/var/homebrew/locks/xz.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /usr/local/var/homebrew/locks/lz4.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /usr/local/var/homebrew/locks/nats.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /usr/local/var/homebrew/locks/zstd.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /usr/local/var/homebrew/locks/cmake.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /usr/local/var/homebrew/locks/libb2.formula.lock
[2026-02-15 08:47:09] [clean] REMOVED /usr/local/var/homebrew/locks/meson.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/ninja.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/pcre2.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/sqlite.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/gettext.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/readline.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/mpdecimal.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/pkg-config.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/nats-server.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/openssl@1.1.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/python@3.11.formula.lock
[2026-02-15 08:47:10] [clean] REMOVED /usr/local/var/homebrew/locks/ca-certificates.formula.lock
[2026-02-15 08:47:19] [clean] REMOVED /Users/rob/Library/Caches/com.apple.dt.Xcode/TestReport
[2026-02-15 08:47:19] [clean] REMOVED /Users/rob/Library/Developer/Xcode/iOS Device Logs/iOS Device Logs 14.1.db-wal
[2026-02-15 08:47:19] [clean] REMOVED /Users/rob/Library/Developer/Xcode/iOS Device Logs/iOS Device Logs 14.2.db-wal
[2026-02-15 08:47:19] [clean] REMOVED /Users/rob/Library/Developer/Xcode/iOS Device Logs/iOS Device Logs 14.3.db-wal
[2026-02-15 08:47:19] [clean] REMOVED /Users/rob/Library/Developer/Xcode/iOS Device Logs/iOS Device Logs 14.0.1.db-wal
[2026-02-15 08:47:19] [clean] REMOVED /Users/rob/Library/Developer/Xcode/iOS Device Logs/iOS Device Logs 14.3.1.db-wal
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260119T082902 (344KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260119T083132 (180KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260129T160113 (4KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260129T160133 (4KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260203T144601 (4KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260208T171419 (296KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260208T171548 (188KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260214T144859 (284KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260214T145013 (192KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/logs/20260214T162910 (200KB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/Cache/Cache_Data (27.7MB)
[2026-02-15 08:47:20] [clean] REMOVED /Users/rob/Library/Application Support/Code/Cache/No_Vary_Search (8KB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Application Support/discord/Cache/Cache_Data (312.3MB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/us.zoom.xos/WebKit (4KB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/us.zoom.xos/Cache.db-wal
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/us.zoom.xos/fsCachedData
[2026-02-15 08:47:21] [clean] SKIPPED /Users/rob/Library/Caches/net.whatsapp.WhatsApp/org.sparkle-project.Sparkle (protected)
[2026-02-15 08:47:21] [clean] SKIPPED /Users/rob/Library/Caches/com.openai.chat/org.sparkle-project.Sparkle (protected)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.openai.chat/Cache.db (48KB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.openai.chat/async.log
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.openai.chat/io.sentry
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.openai.chat/Cache.db-shm (32KB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.openai.chat/Cache.db-wal
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.openai.chat/nux.CB3699EE.mov (5.3MB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.openai.chat/nux.070152025.mp4 (1.0MB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.openai.chat/com.onevcat.Kingfisher.ImageCache (2.8MB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.anthropic.claudefordesktop/Cache.db (48KB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.anthropic.claudefordesktop/Cache.db-shm (32KB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.anthropic.claudefordesktop/Cache.db-wal (196KB)
[2026-02-15 08:47:21] [clean] REMOVED /Users/rob/Library/Caches/com.anthropic.claudefordesktop/fsCachedData
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/mcp.log (260KB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/main.log (2.0MB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/swift.log (4KB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/coworkd.log (24KB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/claude.ai-web.log (52KB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/claude_vm_node.log (4KB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/cowork_vm_node.log (16KB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/unknown-window.log (52KB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/cowork_vm_swift.log (8KB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/mcp-server-Filesystem.log (200KB)
[2026-02-15 08:47:22] [clean] REMOVED /Users/rob/Library/Logs/Claude/mcp-server-Read and Write Apple Notes.log (132KB)
